source_row_num,category_type,collection_code,collection_name,department_name,section_name,subsection_name,rate_code,rate_original_name,rate_final_name,rate_unit,row_type,is_scope,is_machine,is_material,resource_code,resource_name,resource_unit,resource_quantity,resource_price_per_unit_current,resource_cost,total_resource_cost_per_position,total_material_cost_per_position,total_cost_per_position,currency,price_region,is_abstract,masterformat_division,masterformat_section_title,is_labor
818,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,资源,0,0,1,KARI-RI-KASA-KAPU_RIKADXKA,建筑用密实岩石碎石 M 800，粒径20-40毫米,立方米,0.03,329.7630624,9.892891872000002,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
819,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,资源,0,1,0,DXME-KAME-KAME_KATOSA,推土机，功率79千瓦（108马力）,台时,2.78,166.5735072,463.0743500159999,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
820,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,2.78,61.46248000000001,170.8656944,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
821,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,资源,0,1,0,DXME-KAME-KASA_METONE,履带式单斗电动挖掘机，铲斗容量8立方米,台时,2.78,4862.9370672,13518.965046816,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
822,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,操作员,0,1,0,PU_MEKAKA_KAVOKA,人员：2人·小时/机器·小时,机器运行时间,2.78,139.99568,389.1879904,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
823,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,电力,0,1,0,DXME-KAME-KASA_METONE,电力消耗：171.6千瓦时/小时,机器运行时间,2.78,115.2872,320.4984160000001,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
824,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,工作内容,0,0,0,,,,,,,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
825,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,工作内容,0,0,0,,,,,,,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
826,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,工作内容,0,0,0,,,,,,,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
827,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KARI建筑工,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 2,1000立方米,工作内容,0,0,0,,,,,,,14217.822413504,,14217.822413504,CNY,"Shanghai, China",,31 00 00,Earthwork,0
828,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,资源,0,0,1,ME_MEKAKA_TOVO,平均工作强度 1,手表,3.81,84.28736000000001,321.1348416000001,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
829,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,资源,0,0,1,KARI-RI-KASA-KAPU_RIKADXKA,建筑用密实岩石碎石 M 800，粒径20-40毫米,立方米,0.03,329.7630624,9.892891872000002,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
830,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,资源,0,1,0,DXME-KAME-KAME_KATOSA,推土机，功率79千瓦（108马力）,台时,3.96,166.5735072,659.6310885119999,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
831,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,3.96,61.46248000000001,243.3914208,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
832,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,资源,0,1,0,DXME-KAME-KASA_METONE,履带式单斗电动挖掘机，铲斗容量8立方米,台时,3.96,4862.9370672,19257.230786112,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
833,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,操作员,0,1,0,PU_MEKAKA_KAVOKA,人员：2人·小时/机器·小时,机器运行时间,3.96,139.99568,554.3828928,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
834,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,电力,0,1,0,DXME-KAME-KASA_METONE,电力消耗：171.6千瓦时/小时,机器运行时间,3.96,115.2872,456.537312,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
835,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
836,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
837,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
838,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KATO,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) m3，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,20247.889608096,,20247.889608096,CNY,"Shanghai, China",,31 00 00,Earthwork,0
839,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KAPU,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 4,1000立方米,资源,0,0,1,ME_MEKAKA_TOVO,平均工作强度 1,手表,5.05,84.28736000000001,425.651168,26796.774730976,,26796.774730976,CNY,"Shanghai, China",,31 00 00,Earthwork,0
840,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KAPU,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 4,1000立方米,资源,0,0,1,KARI-RI-KASA-KAPU_RIKADXKA,建筑用密实岩石碎石 M 800，粒径20-40毫米,立方米,0.05,329.7630624,16.48815312,26796.774730976,,26796.774730976,CNY,"Shanghai, China",,31 00 00,Earthwork,0
841,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KAPU,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 4,1000立方米,资源,0,1,0,DXME-KAME-KAME_KATOSA,推土机，功率79千瓦（108马力）,台时,5.24,166.5735072,872.8451777279998,26796.774730976,,26796.774730976,CNY,"Shanghai, China",,31 00 00,Earthwork,0
842,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KAPU,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 4,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,5.24,61.46248000000001,322.0633952,26796.774730976,,26796.774730976,CNY,"Shanghai, China",,31 00 00,Earthwork,0
843,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机开挖土方并装载至自卸卡车,在水电工程施工中，使用单斗电动采石场挖掘机进行土方开挖，并装载到自卸车上，铲斗容量为8；5立方米,KAME_KAME_KAMEME_KAPU,在水电工程施工中，使用单斗电动采石场挖掘机进行土方挖掘并装载至自卸车，铲斗容量：,8 (6.3-10) 立方米，土壤组 4,1000立方米,资源,0,1,0,DXME-KAME-KASA_METONE,履带式单斗电动挖掘机，铲斗容量8立方米,台时,5.24,4862.9370672,25481.790232128,26796.774730976,,26796.774730976,CNY,"Shanghai, China",,31 00 00,Earthwork,0
